Exam,Section(s),Day,Date,Start,Finish,Location
MATH 135,001 to 009,Saturday,"April 21, 2018",4:00 PM,6:30 PM,"PAC 4,5,6,7"
MATH 136,001 to 009,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,"PAC 1,2,3,4,5,6,7,8
PAC Upper 9,10,11
M3 1006"
MATH 136,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 137,"001,002",Tuesday,"April 10, 2018",4:00 PM,6:30 PM,STC 1012
MATH 137,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 138,"001 to 004, 006 to 009",Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,4,5,6,7,8
PAC Upper 9,10
DC 1351"
MATH 138,005,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,STC 0050
MATH 138,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 146,"001,002",Wednesday,"April 18, 2018",4:00 PM,6:30 PM,DC 1351
MATH 148,"001,002",Tuesday,"April 10, 2018",9:00 AM,11:30 AM,PAC 8
MATH 207,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,PAC Upper 10
MATH 215,"001,002",Friday,"April 20, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
MATH 217,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 302
MATH 225,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MATH 228,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,PAC 7
MATH 235,"001,002",Tuesday,"April 17, 2018",4:00 PM,6:30 PM,"PAC 4,5,6"
MATH 237,"001,002",Friday,"April 13, 2018",7:30 PM,10:00 PM,"PAC 1,2,3"
MATH 239,001 to 003,Saturday,"April 21, 2018",4:00 PM,6:30 PM,"PAC 1,2,3,8"
MATH 247,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,RCH 205
MATH 249,001,Monday,"April 16, 2018",7:30 PM,10:00 PM,PAC 6
ME 101,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,"RCH 302,305"
ME 115,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,M3 1006
ME 201,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 202,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 219,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 230,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 269,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 303,001,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 321,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 321,002,Tuesday,"April 17, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 322,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
ME 340,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 351,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 351,002,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 353,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
ME 354,001,Sunday,"April 22, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
ME 360,001,Monday,"April 16, 2018",7:30 PM,10:00 PM,"E5 3101,3102"
ME 362,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,"E5 3101,3102"
ME 452,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,DWE 2402
ME 524,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,DWE 2402
ME 526,001,Wednesday,"April 25, 2018",9:00 AM,11:30 AM,"DWE 2402,2527"
ME 535,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,CPH 3679
ME 538,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,RCH 308
ME 547,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,DWE 2402
ME 555,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,DWE 2402
ME 557,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,CPH 3679
ME 562,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,CPH 3679
ME 563,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,CPH 3679
ME 564,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,DWE 2402
ME 567,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,CPH 3679
ME 571,001,Saturday,"April 21, 2018",9:00 AM,11:30 AM,DWE 2402
ME 596,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,DWE 2402
ME 598,001,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,"E5 3101,3102"
ME 599,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,"E5 3101,3102"
ME 671,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,CPH 3679
ME 760,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,"E5 3101,3102"
MEDVL 105,001,Monday,"April 16, 2018",7:30 PM,9:30 PM,"PAC Upper 9,10"
MNS 102,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 307
MNS 201L,001,Exam removed from schedule. Contact instructor for further information.,,,,
MNS 221,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,STC 0050
MNS 322,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 301
MNS 410,001,Exam removed from schedule. Contact instructor for further information.,,,,
MNS 431,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,STC 0050
MSCI 121,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,DC 1351
MSCI 131,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,PAC 2
MSCI 211,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
MSCI 261,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,CPH 1346
MSCI 261,002,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,CPH 1346
MSCI 261,003,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,STC 0040
MSCI 311,"001,002",Exam removed from schedule. Contact instructor for further information.,,,,
MSCI 331,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,HH 1101
MSCI 334,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,"CPH 3681,4335"
MSCI 423,001,Wednesday,"April 11, 2018",7:30 PM,10:00 PM,CPH 3681
MSCI 431,"001,002",Wednesday,"April 11, 2018",4:00 PM,6:30 PM,"RCH 110,112"
MSCI 432,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,PAC 3
MSCI 433,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,CPH 3681
MSCI 435,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,CPH 3681
MSCI 541,001,Wednesday,"April 25, 2018",9:00 AM,11:30 AM,CPH 3681
MSCI 720,001,Wednesday,"April 25, 2018",9:00 AM,11:30 AM,CPH 3681
MTE 111,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
MTE 119,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,DC 1351
MTE 120,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,M3 1006
MTE 140,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,"RCH 301,309"
MTE 201,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
MTE 202,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
MTE 219,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
MTE 262,001,Wednesday,"April 18, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
MTE 309,001,Friday,"April 13, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
MTE 320,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
MTE 322,001,Exam removed from schedule. Contact instructor for further information.,,,,
MTE 325,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
MTE 360,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,RCH 302
MTE 546,001,Exam removed from the schedule. Contact instructor for further information.,,,,
MTHEL 131,001,Friday,"April 20, 2018",9:00 AM,11:00 AM,DC 1351
MUSIC 100,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,"CGC 1111,1208,1302"
MUSIC 140,001,Friday,"April 20, 2018",4:00 PM,6:30 PM,STC 1012
MUSIC 240,001,Saturday,"April 21, 2018",7:30 PM,10:00 PM,CGC 1111
MUSIC 246,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,"RCH 101,103"
MUSIC 271,001,Exam removed from the schedule. Contact instructor for further information.,,,,
NE 113,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,PAC 7
NE 122,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,DC 1351
NE 125,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,M3 1006
NE 131,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,PAC 8
NE 469,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,RCH 211
NE 479,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,RCH 306
NE 479,002,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 106
NE 489,001,Wednesday,"April 11, 2018",9:00 AM,11:00 AM,PAC Upper 9
NE 499,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,STC 0010
NE 499,002,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 109
NE 499,003,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 306
OPTOM 103,001,Friday,"April 13, 2018",9:00 AM,10:30 AM,REV 200
OPTOM 114,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,REV 200
OPTOM 134,001,Friday,"April 20, 2018",9:00 AM,10:30 AM,REV 200
OPTOM 143,001,Wednesday,"April 11, 2018",9:00 AM,11:00 AM,REV 200
OPTOM 152,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,REV 200
OPTOM 246,001,Monday,"April 16, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 250,001,Wednesday,"April 18, 2018",12:30 PM,2:00 PM,REV 200
OPTOM 255,001,Monday,"April 9, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 261,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,REV 200
OPTOM 262,001,Friday,"April 20, 2018",12:30 PM,1:30 PM,REV 200
OPTOM 272,001,Friday,"April 13, 2018",12:30 PM,2:30 PM,REV 200
OPTOM 339,001,Exam removed from schedule. Contact instructor for further information.,,,,
OPTOM 342B,001,Monday,"April 9, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 365,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 367,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 377,001,Friday,"April 13, 2018",4:00 PM,6:30 PM,REV 200
OPTOM 385,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,REV 200
PACS 201,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PACS 202,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,"CGC 1111,1208"
PACS 203,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,CGC 1111
PHIL 100J,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,SJ1 3015
PHIL 110B,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 145,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,HH 1101
PHIL 145,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 201,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 207J,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,SJ1 3015
PHIL 210J,001,Tuesday,"April 24, 2018",9:00 AM,11:30 AM,SJ1 3027
PHIL 215,001 to 004,Tuesday,"April 10, 2018",4:00 PM,6:30 PM,"PAC 4,5,6,7
PAC Upper 9"
PHIL 221,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 224,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,HH 2107
PHIL 240,001,Tuesday,"April 24, 2018",9:00 AM,11:30 AM,HH 1102
PHIL 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 256,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHIL 284,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,SJ1 3016
PHIL 380,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHYS 111,"001,002",Thursday,"April 19, 2018",4:00 PM,6:30 PM,"PAC 4,5,6,7,8"
PHYS 111,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHYS 112,"001,002",Thursday,"April 19, 2018",9:00 AM,11:30 AM,"PAC 4,5,6,7,8"
PHYS 121,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PHYS 122,"001,002",Thursday,"April 19, 2018",12:30 PM,3:00 PM,"PAC 1,2,3"
PHYS 122L,001 to 005,Friday,"April 20, 2018",7:30 PM,8:30 PM,"STC 0050,0060"
PHYS 124,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,STC 1012
PHYS 125,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,DC 1351
PHYS 132L,001 to 007,Friday,"April 20, 2018",7:30 PM,8:30 PM,STC 1012
PHYS 175,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,"PAC Upper 9,10,11"
PHYS 234,001,Wednesday,"April 11, 2018",9:00 AM,11:30 AM,M3 1006
PHYS 239,001,Saturday,"April 21, 2018",7:30 PM,10:00 PM,PHY 313
PHYS 242,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,DC 1351
PHYS 263,001,Saturday,"April 21, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10"
PHYS 270,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,PHY 313
PHYS 280,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,STC 0050
PHYS 334,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,PAC 7
PHYS 335,001,Sunday,"April 22, 2018",12:30 PM,3:00 PM,PAC 3
PHYS 359,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,"PAC 4,5"
PHYS 365,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,RCH 307
PHYS 375,001,Exam removed from schedule. Contact instructor for further information.,,,,
PHYS 383,001,Thursday,"April 19, 2018",7:30 PM,10:00 PM,PHY 313
PHYS 393,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,PHY 308
PHYS 395,001,Thursday,"April 12, 2018",7:30 PM,10:00 PM,PHY 313
PHYS 435,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PHY 308
PHYS 444,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,PHY 313
PHYS 467,001,Tuesday,"April 17, 2018",7:30 PM,10:00 PM,PAC 8
PHYS 476,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,"PAC Upper 10,11"
PHYS 483,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,PHY 308
PLAN 203,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
PLAN 233,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,"PAC Upper 9,10,11"
PLAN 281,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,"STC 0060,1012"
PLAN 341,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,"RCH 103,105,110"
PLAN 353,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,"PAC Upper 10,11"
PLAN 471,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,PAC 3
PLAN 478,001,Thursday,"April 19, 2018",7:30 PM,10:00 PM,STC 0050
PLAN 630,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,PAC 3
PMATH 331,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,PAC 7
PMATH 332,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,PAC 3
PMATH 333,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,STC 0040
PMATH 334,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,PAC 7
PMATH 340,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,STC 0050
PMATH 348,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,"PAC Upper 10,11"
PMATH 352,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,STC 0050
PMATH 365,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,STC 0060
PMATH 370,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 0050
PMATH 432,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 204
PMATH 446,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,PAC 8
PMATH 450,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,MC 4041
PMATH 451,001,Saturday,"April 21, 2018",4:00 PM,6:30 PM,PAC Upper 11
PMATH 464,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 207
PMATH 632,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 204
PMATH 646,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,PAC 8
PMATH 651,001,Saturday,"April 21, 2018",4:00 PM,6:30 PM,PAC Upper 11
PMATH 764,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 207
PORT 102,001,Tuesday,"April 10, 2018",9:00 AM,11:00 AM,RCH 204
PSCI 150,"001,002",Tuesday,"April 17, 2018",4:00 PM,6:30 PM,"PAC 1,2"
PSCI 244,001,Thursday,"April 19, 2018",9:00 AM,10:30 AM,STC 0060
PSCI 260,001,Exam removed from schedule. Contact instructor for further information.,,,,
PSCI 283,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,PAC 8
PSCI 334,001,Exam removed from schedule. Contact instructor for further information.,,,,
PSCI 355,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,RCH 211
PSCI 387,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,STC 0050
PSYCH 101,"001,002",Wednesday,"April 11, 2018",9:00 AM,11:00 AM,"PAC 1,2,3,4,5,6,7,8"
PSYCH 101,003,Saturday,"April 21, 2018",7:30 PM,10:00 PM,SJ2 1004
PSYCH 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 213R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 253,001,Saturday,"April 21, 2018",7:30 PM,9:30 PM,M3 1006
PSYCH 256,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 257,001,Wednesday,"April 11, 2018",12:30 PM,2:30 PM,"STC 0050,0060,1012"
PSYCH 257R,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,REN 0106
PSYCH 261,001,Thursday,"April 19, 2018",12:30 PM,2:00 PM,STC 1012
PSYCH 261,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
PSYCH 292,001,Friday,"April 20, 2018",4:00 PM,6:30 PM,"PAC 7,8"
PSYCH 315,001,Tuesday,"April 24, 2018",4:00 PM,6:30 PM,SJ2 1002
PSYCH 317,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,"PAC Upper 9,10,11"
PSYCH 318,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,SJ2 2003
PSYCH 334R,001,Wednesday,"April 25, 2018",9:00 AM,11:30 AM,REN 2106
PSYCH 340,001,Monday,"April 23, 2018",7:30 PM,9:00 PM,STC 0060
PSYCH 356,001,Thursday,"April 12, 2018",9:00 AM,11:00 AM,DC 1351
PSYCH 391,001,Tuesday,"April 10, 2018",4:00 PM,6:00 PM,STC 0060
PSYCH 492,001,Monday,"April 9, 2018",7:30 PM,9:30 PM,MC 4045
REC 100,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
REC 100,082 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
REC 251,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
REC 383,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,STC 0010
REES 273,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RS 100,001,Exam removed from schedule. Contact instructor for further information.,,,,
RS 100,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RS 110,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RS 134,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RS 152,001,Thursday,"April 19, 2018",12:30 PM,3:00 PM,CGC 1208
RS 235,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
RS 315,001,Friday,"April 13, 2018",9:00 AM,11:00 AM,STC 0050
RUSS 101,001,Monday,"April 23, 2018",12:30 PM,2:30 PM,ML 354
RUSS 102,001,Thursday,"April 19, 2018",9:00 AM,11:00 AM,ML 354
SCI 201,001,Saturday,"April 21, 2018",7:30 PM,10:00 PM,STC 1012
SCI 238,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,"PAC 7,8"
SCI 250,001,Friday,"April 20, 2018",7:30 PM,10:00 PM,M3 1006
SDS 150R,"001,002",Wednesday,"April 25, 2018",9:00 AM,11:30 AM,SJ2 1004
SDS 150R,003,Tuesday,"April 24, 2018",4:00 PM,5:30 PM,REN 2106
SDS 150R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 215R,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,REN 2107
SDS 250R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 251R,001 to 003,Exam removed from schedule. Contact instructor for further information.,,,,
SDS 357R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 358R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SDS 367R,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,REN 2106
SE 350,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,PAC 8
SE 465,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
SI 101R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SI 102R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SI 251R,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,REN 2104
SMF 101,001,Wednesday,"April 18, 2018",4:00 PM,6:30 PM,SJ2 1004
SMF 204,001,Tuesday,"April 17, 2018",4:00 PM,6:30 PM,SJ2 1004
SMF 230,001,Monday,"April 9, 2018",7:30 PM,9:30 PM,SJ1 3016
SOC 101,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,SJ2 1002
SOC 101,002,Monday,"April 23, 2018",7:30 PM,10:00 PM,STP 105
SOC 101,003,Friday,"April 20, 2018",4:00 PM,6:30 PM,"PAC 5,6"
SOC 101,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOC 201,001,Wednesday,"April 18, 2018",7:30 PM,10:00 PM,PAC Upper 11
SOC 205,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,RCH 207
SOC 222,001,Exam removed from schedule. Contact instructor for further information.,,,,
SOC 227,001,Monday,"April 23, 2018",7:30 PM,10:00 PM,STC 0020
SOC 228,001,Monday,"April 16, 2018",12:30 PM,3:00 PM,STC 0050
SOC 229,001,Saturday,"April 21, 2018",9:00 AM,11:00 AM,SJ2 1004
SOC 229,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOC 325,001,Monday,"April 9, 2018",7:30 PM,10:00 PM,DC 1351
SOC 327,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOC 334,001,Exam removed from schedule. Contact instructor for further information.,,,,
SOCWK 120R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOCWK 220R,001,Wednesday,"April 18, 2018",9:00 AM,11:30 AM,REN 2106
SOCWK 221R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOCWK 222R,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,REN 2106
SOCWK 222R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SOCWK 300R,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,REN 2106
SPAN 101,001 to 004,Friday,"April 13, 2018",7:30 PM,9:30 PM,"PAC Upper 9,10,11"
SPAN 102,001,Tuesday,"April 17, 2018",9:00 AM,11:00 AM,STC 0060
SPAN 102,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SPAN 201B,001,Exam removed from schedule. Contact instructor for further information.,,,,
SPCOM 226,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,HH 1102
SPCOM 402,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,ML 349
STAT 202,"001,002",Wednesday,"April 18, 2018",9:00 AM,11:30 AM,"STC 0060,1012"
STAT 211,001 to 003,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,"PAC 4,5,6,7"
STAT 220,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,RCH 309
STAT 221,001,Thursday,"April 19, 2018",4:00 PM,6:30 PM,STC 0060
STAT 230,001 to 003,Friday,"April 20, 2018",4:00 PM,6:30 PM,"PAC 1,2,3,4"
STAT 230,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
STAT 231,001 to 004,Friday,"April 20, 2018",12:30 PM,3:00 PM,"PAC 1,2,3,4,5,6"
STAT 231,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
STAT 241,001,Monday,"April 23, 2018",12:30 PM,3:00 PM,STC 0050
STAT 316,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 2
STAT 330,"001,002",Thursday,"April 19, 2018",12:30 PM,3:00 PM,"PAC 4,5,6"
STAT 331,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
STAT 332,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,M3 1006
STAT 333,001,Monday,"April 23, 2018",4:00 PM,6:30 PM,"PAC 4,5"
STAT 341,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 1
STAT 371,001,Friday,"April 20, 2018",4:00 PM,6:30 PM,DC 1351
STAT 372,001,Monday,"April 16, 2018",4:00 PM,6:30 PM,STC 0060
STAT 431,001,Friday,"April 20, 2018",4:00 PM,6:30 PM,M3 1006
STAT 435,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 3
STAT 436,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,RCH 207
